id,name,transit,host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,street,neighbourhood_cleansed,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,last_review,review_scores_rating,cancellation_policy,reviews_per_month
579605,The Mayhew | 2BR 1BA | 3rd Floor,,71783,Lance,1/19/2010,73%,91%,f,Dorchester,"Boston St, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,4,1,2,2,$125.00 ,2,8/10/2016,93,strict,0.2
11966297,"2 Bed/ 2 Bath Condo, Boston MA",,63588471,Stacy,3/19/2016,50%,94%,f,Dorchester,"Mount Vernon Street, Boston, MA 02125, United States",Dorchester,2125,Condominium,Entire home/apt,4,2,2,2,$150.00 ,1,8/11/2016,97,moderate,1.85
6870485,A cozy room close to Downtown Bosto,"It is only 4 minutes away from JFK station. You can reach downtown, MIT and Harvard through subway.",886871,Nathan,7/28/2011,80%,100%,f,Dorchester,"Newport Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$65.00 ,1,7/12/2016,89,flexible,0.47
4216208,2 bedroom close to public transit,,10663539,Laine & Nam,12/16/2013,88%,93%,f,,"Nelson St, Boston, MA 02124, United States",Dorchester,2124,Apartment,Entire home/apt,4,1,2,3,$89.00 ,4,8/22/2016,83,moderate,2.37
3052935,Cozy room #3 at nice apt. in Boston,"Two ways to my apartment from Logan Airport 1. Taxi (if you have a big luggage). It takes 20 minutes to arrive in my apartment without traffic.  2. Public transportation Take a Silver Line (bus) toward South Station at the airport Change to Red Line (subway) toward Braintree or Ashmont direction at South Station  Off JFK/UMass Station and take Sydney Street gate at the station Turn left toward Crescent Ave. when you arrive at Sydney Street Second left is Newport Street, Dorchester 19 is in the middle of the street on the right side.",886871,Nathan,7/28/2011,80%,100%,f,Dorchester,"Newport Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$70.00 ,1,8/11/2016,77,moderate,0.52
8886703,2Beautiful Philadelphia Style Home!,,5163862,Natalie & Kwame,2/20/2013,100%,100%,f,Mattapan,"Hannon Street, Boston, MA 02124, United States",Dorchester,2124,House,Private room,2,1.5,1,1,$52.00 ,1,8/27/2016,92,moderate,1.11
9685085,Room with AirBed Near T!,"The Red line train is 2-3 minutes walk from the house and it takes 20 minutes to go to downtown Boston.  5 - 10 minutes walk to Ashmont Grill Restaurant, Tavolo Restaurant, Dimitrios Restaurant, Starbucks, Duncan Donut and others which are close by on Dorchester Ave.",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,1,1,1,1,$38.00 ,1,6/9/2016,100,moderate,0.7
12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor","Getting around is easy and convenient. There are plenty of parking space on street without restriction.  You may park your car and take 5 minute walk to the train station, for 20 minute ride to downtown or if you prefer driving it's only 15 minutes drive. We are closed by the  i93 Expressway for easy access to cities of neighboring states such as Manchester, New Hampshire. Portland, Maine.  Providence, Rhode Island.",66645251,Mary,4/10/2016,100%,100%,f,Dorchester,"Gibson Street, Boston, MA 02122, United States",Dorchester,2122,Apartment,Entire home/apt,6,1,3,3,$165.00 ,5,9/3/2016,96,moderate,6.67
3945704,"Super quiet, minutes from Downtown!","Subway (T)  Easy access to Highways  Plenty of Uber/Lyft/Taxi ride options  Nearby bike share stations FROM THE AIRPORT:  I have two recommendations if you are looking to save some money, the subway is FREE from the airport... but will take about 45 mins. Take the silver line to South Station, then take the Redline (Ashmont or Braintree train headed south) to ""Andrew Square. I'm a quick five minute walk.  Cabs are expensive. I suggest using Uber. It's a 20 min ride and about $20-25 including tip. (If you aren't familiar with Uber, I'm about to become your best friend. Download Uber on your smart phone, and use code uberVodkaJay for a free credit. Its super safe. I use it all the time.)  Driving? Plenty of street parking! (read signs for street cleaning and resident parking areas)",20447366,Jason,8/23/2014,100%,99%,t,Dorchester,"Washburn Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,1,$80.00 ,1,9/5/2016,97,moderate,3.91
12657537,A Very Large Room,,18479599,Agnieszka,7/20/2014,100%,56%,f,Dorchester,"Boston Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,2,$135.00 ,1,,,moderate,
13767907,Clean Spacious 1 BR Near T Station,,80766156,Yizuo,6/29/2016,100%,100%,f,Dorchester,"Westwind Road, Boston, MA 02125, United States",Dorchester,2125,Townhouse,Private room,2,1,1,1,$60.00 ,1,8/20/2016,73,moderate,4.93
9383459,Urban 1850s farmhouse,"Close to Red line, buses and commuter rail. Good markets close by.",48679868,Eliza,11/10/2015,100%,86%,f,Dorchester,"Payson Avenue, Boston, MA 02125, United States",Dorchester,2125,House,Private room,3,1.5,1,2,$35.00 ,1,8/29/2016,94,flexible,4.27
14822087,Best futon in town!,There a bus stop 5 minutes walking from our apartment and train stations 10-15 mins away. In car the city is no more than 15 mins away.,33659711,Dennise,5/18/2015,100%,100%,f,,"East Street, Boston, MA 02122, United States",Dorchester,2122,Bed & Breakfast,Shared room,2,1,1,1,$44.00 ,1,,,flexible,
13374617,Private Bdr4 with Airbed,"==> Guest can take #19 Bus at the corner T Stop to Ashmont T Station(URL HIDDEN) ""OR"" ==> Guest can Walk 10 - 15 minutes to Shawmut T station",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Stockton Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,1,1,1,1,$31.00 ,0,9/1/2016,73,moderate,2.37
4527029,"Umass,City, BECE, MGH, Longwood 16s",,16442921,Orchid,6/5/2014,79%,100%,f,Dorchester,"Dorchester Avenue, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$46.00 ,1,9/21/2015,71,moderate,0.42
14093943,Pied-a'-terre - near everything,"Direct access to major highways, Ashmont Train station 5 min walk away. Walk to shops, cafes, pubs, restaurants, antique stores. Parking is on street. Free on gallivan blvd, but by permit only on most streets. Please pay attention to street signs because the city/state ticket AND tow!",2565039,Theresa & Todd,6/6/2012,91%,100%,f,,"Gallivan Boulevard, Boston, MA 02124, United States",Dorchester,2124,Apartment,Entire home/apt,4,1,1,2,$95.00 ,2,8/29/2016,40,strict,1
7476936,Harbor Point onthe Bay-UMass Boston,"buses and the T stations are available all day. The red line is a 5-10 minute walk. the bus stop is right outside the apartment so you can actually see the buses coming around the corner and have enough time to make it before they take off. If you don't want to wait for a bus, you can always walk to the university campus center and take one of the free shuttles that take you to the redline.",5366301,Monther,3/7/2013,N/A,N/A,f,Dorchester,"South Point Drive, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,2,$100.00 ,1,8/31/2015,93,moderate,0.23
1332786,"Cozy Sunporch, Quick Downtown","We are located an easy and pleasant 10 minute walk from the red line, providing easy access to all parts of the city, airport, Amtrak train, bus station, ferries to Cape Cod, and beyond. The Red Line operates from early morning till just after midnight daily, and later on the weekend.",6608084,CarneyFamily,5/27/2013,100%,100%,t,Dorchester,"Savin Hill Avenue, Dorchester, MA 02125, United States",Dorchester,2125,House,Private room,1,1,1,1,$47.00 ,1,9/1/2016,98,flexible,2.82
4350898,10 Minutes to Dowtown! Modern New Bedroom,,7447494,Kathryn,7/12/2013,100%,71%,f,,"Boston, MA, United States",Dorchester,,Apartment,Private room,2,1,1,1,$99.00 ,1,8/31/2016,100,flexible,2
14040282,Spacious Bedroom at Family Home,,54749443,Thanh&Curt,1/15/2016,100%,100%,f,Dorchester,"Bloomfield Street, Boston, MA 02124, United States",Dorchester,2124,House,Private room,4,1,1,2,$96.00 ,2,8/27/2016,93,moderate,6
3953472,2 Bedroom Condo near the Red Line ,"We are an easy 7 minute walk to the subway (red line) which only takes 20 minutes to be in downtown Boston. Also, only a 15 minute drive to the airport and a short train ride from the Amtrak at South Station. Driving in Dorchester is much easier than in downtown Boston, and parking is always free and available in our neighborhood.",8202984,Nathan And Kathryn,8/16/2013,100%,100%,f,,"King Street, Boston, MA 02122, United States",Dorchester,2122,Apartment,Entire home/apt,6,1,2,3,$144.00 ,2,5/8/2016,95,strict,0.51
18711,The Dorset | 3BR 1BA | 1st Floor,,71783,Lance,1/19/2010,73%,91%,f,Dorchester,"Boston St, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,6,1,3,3,$126.00 ,3,5/19/2015,88,strict,0.22
1544702,Mary's Ocean View Metro Downtown,"We are located an easy and pleasant 10 minute walk from the red line, providing easy access to all parts of the city, airport, Amtrak train, bus station, ferries to Cape Cod, and beyond. The Red Line operates from early morning till just after midnight daily, and later on the weekend.",6608084,CarneyFamily,5/27/2013,100%,100%,t,Dorchester,"Savin Hill Avenue, Dorchester, MA 02125, United States",Dorchester,2125,House,Private room,3,2,1,2,$77.00 ,1,9/4/2016,97,flexible,6.09
315982,"Charming, Cozy 2 br Townhouse","Important information please fallow strictly: Have this directions handy Landmark:  RadioShack on the corner of Park st and Dorchester Ave. and Buddhist Center with Yellow arch across the house  From the airport: Taxi (cost around $35-40) FREE ride on public transportation from the airport, if you take Silver line and change to T-red line in South Station (look outbound train Ashmont destination) get out on Field’s corner stop. Get on Dorchester Ave when you exit on your left side. When you are on Dorchester Ave., turn to your right and walk. At the second small traffic light left corner you will see the RadioShack store. That’s Park st, turn to your left, walk you will see bright orange color building. Just across the yellow arch is smoky blue house 120  (Buddhist Center) (4-5 min walk) From South Station: follow the same directions above starting from the South Station. Taxi may be around $20. H. Now there is UBER (online private taxi, which is more reasonable price, if you have the ",119019,Hermina,5/5/2010,100%,100%,f,Dorchester,"Park St, Boston, MA 02122, United States",Dorchester,2122,Townhouse,Entire home/apt,6,1.5,2,2,$165.00 ,5,8/11/2016,87,strict,1.53
561769,The Sky View | 2BR 1BA | 3rd Floor,,71783,Lance,1/19/2010,73%,91%,f,Dorchester,"Peverell St, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,6,1,2,4,$142.00 ,2,7/29/2016,87,strict,0.08
12344014,Sun-Drenched Loft,,1570388,Kayt,1/5/2012,N/A,N/A,f,Dorchester,"Columbia Road, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,4,1,2,2,$175.00 ,1,6/5/2016,87,flexible,0.86
7071883,Spacious 2 bed w parking available,"My place is a one minute walk to the red line's Savin Hill Station, a quick and easy ride into downtown Boston.",4609373,Tania,1/6/2013,100%,100%,t,,"Grampian Way, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,4,1,2,2,$195.00 ,1,8/15/2016,97,moderate,1.04
4494419,"Umass, city,MGH,BCEC,Longwood 16E",,16442921,Orchid,6/5/2014,79%,100%,f,Dorchester,"dorchester ave, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$59.00 ,1,9/29/2015,70,strict,0.09
3166256,Welcome to Shangri la,There are 2 major T stops that are within walking distance. JFK/U Mass which is about 8 minutes door to door depending on your stride. Andrew Square which is about 10-15 minutes on foot. From either stop your are minutes away from all major point of interest.,16059043,Veronika,5/27/2014,100%,83%,t,Dorchester,"Mount Vernon Street, Boston, MA 02125, United States",Dorchester,2125,Bed & Breakfast,Entire home/apt,4,1.5,2,2,$135.00 ,2,8/24/2016,96,strict,3.74
13242393,Renovated House near Subway/Rail Everything New,"A Redline subway station (Fields Corner) is about 13 minute walk and about 7 minute on bus. A commuter rail station (Four Corners/Geneva Ave) is about 4 minute walk. Both lines have direct access to downtown Boston. The location is very convenient to commute to MGH, MIT, Harvard etc.",18517776,Huggy,7/21/2014,93%,57%,f,Roxbury,"Olney Street, Boston, MA 02121, United States",Dorchester,2121,Apartment,Private room,1,1,1,1,$39.00 ,1,6/30/2016,100,strict,0.43
2871079,Minutes to ocean or city,"redline subway station and bus station less than a 5 minute walk, cabs everywhere on Dorchester Ave., 3 minute drive to major highways.",14674644,Rob,4/24/2014,N/A,N/A,f,Dorchester,"Dorchester Avenue, Boston, MA 02125, United States",Dorchester,2125,Loft,Entire home/apt,2,1,1,1,$250.00 ,1,,,moderate,
13979354,"Private Room #2, Free Parking!",JFK/UMASS redline station is the closest.,34532779,Christian,5/29/2015,100%,99%,f,Roxbury,"Batchelder Street, Boston, MA 02119, United States",Dorchester,2119,House,Private room,4,1,1,2,$88.00 ,1,9/1/2016,91,flexible,7.92
10268223,Looking for sublet in January only,,52796234,Paul-Eirik,12/30/2015,0%,100%,f,Dorchester,"Harbor View Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,1.5,1,1,$60.00 ,1,1/17/2016,90,flexible,0.25
3641545,Special Circumstances Extra Room(s),,6608084,CarneyFamily,5/27/2013,100%,100%,t,Dorchester,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,House,Private room,3,2,1,3,$68.00 ,1,2/11/2016,100,flexible,0.22
839265,Private Room in Spacious Apartment2,Bus lines and commuter rail 5 minutes away. Free street parking. Use Franklin Park Zoo if estimating distances via public transportation.,1997048,ToRena,3/23/2012,100%,100%,f,Mattapan,"Harlem St, Boston, MA 02121, United States",Dorchester,2121,Apartment,Private room,1,1,1,1,$56.00 ,1,1/11/2016,89,moderate,0.36
232990,Comfort in Historic Melville Park 3,,847253,Susan,7/21/2011,100%,100%,f,Dorchester,"Dorchester, Boston, MA 02124, United States",Dorchester,2124,House,Private room,3,1.5,1,1,$79.00 ,1,6/20/2016,93,strict,0.9
1584362,Grace's Harborview Fast T Downtown,"We are located an easy and pleasant 10 minute walk from the red line, providing easy access to all parts of the city, airport, Amtrak train, bus station, ferries to Cape Cod, and beyond. The Red Line operates from early morning till just after midnight daily, and later on the weekend.",6608084,CarneyFamily,5/27/2013,100%,100%,t,Dorchester,"Savin Hill Avenue, Dorchester, MA 02125, United States",Dorchester,2125,House,Private room,3,2,1,2,$63.00 ,1,9/2/2016,97,flexible,6.48
4503393,"Umass, City, MGH, BCEC, Longwood 2E",,16442921,Orchid,6/5/2014,79%,100%,f,Dorchester,"Crescent Avenue, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$55.00 ,1,7/13/2015,47,strict,0.13
1821633,Queen Size Four Poster Bed,,7799789,Bruce,7/29/2013,100%,100%,t,Dorchester,"Savin Hill Avenue, Boston, MA 02125, United States",Dorchester,2125,Bed & Breakfast,Private room,2,2.5,1,1,$100.00 ,2,9/6/2016,98,flexible,3.53
4934600,Newly Renovated Studio,"There is street parking available for drivers, and the property is minutes from I-93. Also, the property is about a 5-10 minute walk from two redline MBTA train stations.",25424192,Yonatan,12/31/2014,100%,100%,f,Dorchester,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,House,Entire home/apt,4,1,1,3,$150.00 ,3,9/4/2016,93,moderate,4.92
3394437,Beautiful Single-Family Boston Home,"By car, it's 5 min to the Southeast Expressway (Rte. 93), 10 min to the South End, and 15 min to the Back Bay. We're also a 15 min walk to the Red Line MBTA stop, which can take you into Boston, Cambridge, Somerville, and more.  We are also surprisingly close to the airport! Driveway included, plus ample street parking.",16912440,Meaghan,6/17/2014,100%,50%,f,Dorchester,"Windermere Road, Boston, MA 02125, United States",Dorchester,2125,House,Entire home/apt,6,3,3,3,$300.00 ,6,8/14/2016,87,moderate,0.56
533114,The Sawyer | 2BR 2.5BA | 1st Floor,,71783,Lance,1/19/2010,73%,91%,f,Dorchester,"Sawyer Ave, Boston, MA 02125, United States",Dorchester,2125,Apartment,Entire home/apt,6,2.5,2,3,$168.00 ,2,8/17/2016,93,strict,0.16
7367795,3 men & a dog 1 room for rent,ZipCars are available 2 blocks from our house.,31866207,Tim,4/24/2015,100%,88%,t,Dorchester,"Sydney Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,1,1,1,$150.00 ,1,8/17/2015,95,strict,0.29
8523157,Bright & Spacious Private Room,"Located 10 minute walk to the subway with easy access to shopping both in the city and south shore malls.  Dining locations are all around and easily accessed by a short walk, a cab ride or Uber who services our areas at extremely reasonable rates.",30240262,Matthew And Nathan,3/29/2015,100%,62%,t,Dorchester,"Upham Avenue, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,1,1,1,$79.00 ,2,8/25/2016,100,strict,3.08
12586305,Lorna's garden,We are located near two major train lines the orange and red. There is a bus stop in my street that takes you to either Forrest hills train station( orange line) or Ashmont station(red line). We also have uber and lyft available within our area as well. We are 20 min by car from downtown Boston and 15-20 min from the airport depending on traffic.,34832265,Lorna,6/2/2015,100%,95%,f,Mattapan,"Norfolk Street, Boston, MA 02124, United States",Dorchester,2124,House,Private room,2,1,1,2,$70.00 ,1,8/29/2016,100,strict,1.45
12175961,Very Close 2 Red Line with AirBed!,"The Red line train is 2-3 minutes walk from the house and it takes 20 minutes to go to downtown Boston.  5 - 10 minutes walk to Ashmont Grill Restaurant, Tavolo Restaurant, Dimitrios Restaurant, Starbucks, Duncan Donut and others which are close by on Dorchester Ave.",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Welles Avenue, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,1,1,1,1,$35.00 ,0,5/13/2016,80,moderate,0.25
6965516,Comfortable Brownstone Home,,31175333,Joyce,4/13/2015,100%,100%,f,Dorchester,"Florida Street, Boston, MA 02124, United States",Dorchester,2124,House,Private room,1,1,1,1,$73.00 ,0,11/2/2015,100,strict,0.1
6655012,Cookyee's Paradise,"This location is safe. The bus stop is in front of my house. Access to both red, and orange line is ten minutes away via public transportation.  Walgreen pharmacy, and neighborhood store one block away. Large grocery store is ten minutes away. Banks five minutes away. We are also 15 minutes away from the airport by car, as well as downtown Boston.  There is available parking on my street with no restrictions expect street cleaning that is from April-November on Wednesday mornings from 8 am-12 pm.",34832265,Lorna,6/2/2015,100%,95%,f,Mattapan,"Norfolk Street, Boston, MA 02124, United States",Dorchester,2124,House,Private room,2,1,1,1,$65.00 ,1,9/2/2016,90,strict,2.9
12126299,"Sunny & Spacious 3 BR, Close to T",The Shawmut Red Line T stop (subway) is a 6 min walk away.,115522,Nate + Danielle,4/29/2010,100%,89%,f,Dorchester,"Lafield Street, Boston, MA 02122, United States",Dorchester,2122,Apartment,Entire home/apt,6,2.5,3,3,$275.00 ,1,8/1/2016,100,moderate,0.63
5048406,3rd floor room in Victorian House,Minutes from downtown Boston by subway.,26062958,Yvonne,1/13/2015,100%,50%,t,Dorchester,"Trull Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,2,1,1,$78.00 ,1,6/9/2016,96,strict,1.2
3311675,"Umass, Harvard, MGH,Longwood, 16D",,16442921,Orchid,6/5/2014,79%,100%,f,Dorchester,"Dorchester Ave, dorchester, boston , MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$52.00 ,1,9/5/2015,73,strict,0.12
1262443,Happy hippy home ,,4463536,Stephanie,12/21/2012,40%,100%,f,Dorchester,"Annapolis Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,1,$39.00 ,1,4/1/2016,,flexible,0.36
8161218,"Comfy Room ""A"" On a Scenic Hill",Access to public transportation (buses and train ) is within walking distance.,43078666,Edith,9/1/2015,90%,80%,f,Roxbury,"Hartford Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,1,$100.00 ,1,10/6/2015,100,flexible,0.16
13325983,Private 1 bed/ 1 bath near Red line (JFK/Umass),,24587960,Sun Young,12/7/2014,100%,100%,f,Dorchester,"North Point Drive, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,1,$60.00 ,0,8/12/2016,83,moderate,3.28
3294775,Sea view near metro & city center!,"Close to shops and good restaurants, only eight minutes walk to Red Line subway. Walk or bike to several beaches and bike trails (we can rent you some bikes!), or take a quick subway ride to see the historic Boston center or visit the cultural and academic areas of Boston. We are a quick subway ride on the Red Line to the financial district, MGH, Boston Common and the Freedom Trail, MIT, UMass Boston, the Kennedy Library, South Boston, Lesley, Harvard, and more; or take a ten minute bus ride to the BU medical center and medical school. Several restaurants within walking distance with ""best of Boston"" write-ups, also grocery stores, ice cream shop, and breakfast cafe on the way to the subway station. Fifteen minutes from Santander Bank headquarters and the Italian consulate. ",9898255,Jessica,11/9/2013,100%,96%,f,Dorchester,"Peverell Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,2.5,1,1,$65.00 ,1,8/21/2016,91,flexible,2.33
8947232,5 minutes walk To T Private Room!,"The Red line train is 2-3 minutes walk from the house and it takes 20 minutes to go to downtown Boston.   5 - 10 minutes walk to Ashmont Grill Restaurant, Tavolo Restaurant, Dimitrios Restaurant, Starbucks, Duncan Donut and others which are close by on Dorchester Ave.",16186589,Marie,5/30/2014,100%,94%,f,Dorchester,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,1,1,1,1,$60.00 ,0,8/1/2016,77,moderate,0.56
13714934,The Urban Treehouse,"We're off the Red Line - a 15-minute walk to the Savin Hill T stop or a bit further from JFK-UMass. If you are driving, there is plenty of on-street parking in front of our building. We use a covered area at the back of the house for bicycle storage.",10085529,Joshua,11/17/2013,100%,71%,f,Dorchester,"Jerome Street, Boston, MA 02125, United States",Dorchester,2125,Condominium,Entire home/apt,4,1,2,2,$100.00 ,2,8/14/2016,100,flexible,1.38
13687764,★ Private Room 5 Min From MBTA! Close to BCEC ★,,6105673,Laurence,4/26/2013,100%,0%,f,Dorchester,"Taft Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,2,1,1,1,$60.00 ,1,,,flexible,
3946215,"Simple, Quiet & Comfy. South Boston","Subway (T)  Easy access to Highways  Plenty of Uber/Lyft/Taxi ride options  Nearby bike share stations FROM THE AIRPORT:  I have two recommendations if you are looking to save some money, the subway is FREE from the airport... but will take about 45 mins. Take the silver line to South Station, then take the Redline (Ashmont or Braintree train headed south) to ""Andrew Square. I'm a quick five minute walk.  Cabs are expensive. I suggest using Uber. It's a 20 min ride and about $20-25 including tip. (If you aren't familiar with Uber, I'm about to become your best friend. Download Uber on your smart phone, and use code i86qe for a free $20 credit. Its super safe. I use it all the time.)  Driving? Plenty of street parking! (read signs for street cleaning and resident parking areas)",20447366,Jason,8/23/2014,100%,99%,t,Dorchester,"Washburn Street, Boston, MA 02125, United States",Dorchester,2125,Apartment,Private room,1,1,1,1,$40.00 ,1,8/20/2016,96,moderate,4.57
13699440,Modern 2 family close to Red line,"Access to the Shawmut train station is 10 minutes away, which leads you into town. If you are driving access to the highway is a 5 minute drive. We are centered in a good location not to far from Downtown Boston, Prudential and Cambridge. Again the train is very reliable and every one os this location ca be accessed on the train.",79897849,Jones,6/25/2016,100%,100%,f,Dorchester,"Dix Street, Boston, MA 02122, United States",Dorchester,2122,Apartment,Entire home/apt,4,1,2,2,$175.00 ,4,9/6/2016,100,strict,1
7246272,Stylish Bedroom Suite with Bathroom - Near Subway,"The condo is about a 12-minute walk (1 km/0.6 mile) from/to the T (Boston's metro system) at the JFK/UMass Station on the redline (only 3 stops from South Station). You can be in the heart of Boston is just 20 minutes without the need for a car. Or, if you have a car, there is a dedicated (free!) parking spot on the property for guests to use throughout the stay.  If arriving from Logan airport, the easiest, fastest way to the condo is via taxi or Uber and the cost will be around $30 and takes about 15 minutes (unless there is a lot of traffic). For the more frugal travelers, there is a free option (takes about 45 min): the ""Silver"" line public transportation bus/ subway/ metro (called the ""T"" in Boston) from Logan airport to South Station, then transfer to the ""Red"" line and get off at the JFK/Umass station and walk the rest to the Airbnb, as described above.  Detailed instructions and a walking map (in the photos posted here) will be emailed to you (if requested) when you book the re",19250407,Alex (And Bob),7/31/2014,100%,100%,t,Dorchester,"Sumner Street, Boston, MA 02125, United States",Dorchester,2125,Condominium,Private room,2,1,1,1,$108.00 ,2,8/25/2016,96,moderate,3.23
6014302,Beautiful 1 Bdrm near Publ Trans.,,25806655,Carols,1/8/2015,75%,100%,f,Dorchester,"Rosedale Street, Boston, MA 02124, United States",Dorchester,2124,House,Private room,2,1,1,1,$65.00 ,1,7/19/2016,73,strict,0.89
13927765,Modern Boston Home,"This home is located across from a beautiful park, just minutes from downtown Boston, steps away from Shawmut and Ashmont T Stations on the redline and convenient to I-93. This home is in a community filled with historic buildings, cultural resources, recreational facilities, convenient public transportation and restaurants. It sits close to the Neponset River as well as Franklin Park featuring 527 acres of green space, walking paths, a zoo, and an 18-hole golf course.",4071493,Cynthia,11/6/2012,100%,100%,f,Dorchester,"Brent Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Entire home/apt,4,1,2,2,$144.00 ,1,8/28/2016,97,strict,6.43
200265,Comfort in Historic Melville Park 2,,847253,Susan,7/21/2011,100%,100%,f,Dorchester,"Dorchester, Boston, MA 02124, United States",Dorchester,2124,House,Private room,3,1.5,1,1,$79.00 ,1,9/5/2016,93,strict,1.96
7292184,Bright home with lots of character!,"We are only a 10 minute walk away from the Red Line which is Boston's best subway line. It runs very frequently and provides easy quick access to Harvard, MIT, Downtown Boston, the Boston Commons, Airport, and the Financial district!",11544688,Mounir,1/22/2014,100%,100%,t,Dorchester,"King Street, Boston, MA 02122, United States",Dorchester,2122,Condominium,Private room,1,1,1,1,$60.00 ,1,9/3/2016,93,strict,1.69
13443949,红线地铁JFK/UMASS 站边上的一个房间,离地铁站及公交车站仅几分钟距离,63906798,Sulian,3/21/2016,100%,98%,f,,"Sydney Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,3,1,1,1,$65.00 ,1,8/23/2016,80,flexible,5.12
14647962,Lovely Victorian Home,"There's a train station that is literally down the street from the house.  It is only a 3 minute walk away! A bonus is, although so close to the train you're unable to hear the train passing by. As such, you're able to sleep without disturbing your peace of mind. I will also provide you with a web link that provides on demand times of the inbounding/outbounding trains. Therefore, no wait times for the train! With such convenient access to the train, visiting sites such as downtown Boston, Boston Commons, Faneuil Hall, Fenway Park, TD Garden, The Charles River, Harvard University, Cambridge, Assembly Row and Logan airport is seamless. All in one simple connection!",16758066,Osman,6/13/2014,100%,100%,f,,"Lyndhurst Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Entire home/apt,5,1,2,3,$185.00 ,1,,,moderate,
8587030,Welcome to my beautiful home.,"Safe, ample and free street parking.  7 minute walk to the MBTA.  Uber is very affordable as well. Easy to get to and fro.",45192503,Rob,9/27/2015,100%,100%,t,Dorchester,"Trescott Street, Boston, MA 02125, United States",Dorchester,2125,House,Private room,2,1,1,1,$150.00 ,1,8/31/2016,98,strict,2.6
3589869,Funky retreat minutes from Red Line,About 5 min walk to Red line Ashmont stop which takes you to Park Street in 23 min.,848964,Carissa,7/21/2011,92%,69%,f,Dorchester,"Burt Street, Boston, MA 02124, United States",Dorchester,2124,Apartment,Private room,2,1,1,1,$80.00 ,1,7/10/2016,80,flexible,0.96
377474,Beautiful Victorian House,"From the airport: Taxi (cost around $35-40) UBER cheaper Free ride by public transportation from the airport: if you take Silver line and change to T-red line in South Station (look outbound train Ashmont destination) get out on Field’s corner stop. You will see DORCHESTER Ave.  When you are on Dorchester Ave., turn to your right and walk. At the second traffic light left corner you will see the RadioShack store. That’s Park st, turn to your left. 4 min to walk (address you can get after reservation) From South Station: follow the same directions above starting from the South Station. Taxi may be around $20.  From the house to the T-red line: Turn left when you leave the house, right on Dorchester Ave. You will see the iron bridge above Dorchester Ave. On left is the station: Field's Corner (all trains go to Boston, Cambridge). From the house: left from the house, then right at the traffic light you will see the iron bridge, on your right is the station.  Any train to the city, but to ",119019,Hermina,5/5/2010,100%,100%,f,Dorchester,"Park St, Boston, MA 02122, United States",Dorchester,2122,House,Entire home/apt,14,2.5,5,8,$395.00 ,8,9/13/2015,85,strict,0.38
